ID,Subject,Predicate,Object,stv,Strength,overall,MturkTruth
28776,Maria_Christina_of_Austria,isMarriedTo,Alfonso_XII_of_Spain,0.5164730549,1.5,0.7747095824,1
4188,Abel_Gance,created,Louise__film_,0.4276425838,9,3.8487832542,1
19134,Param_Gill,directed,Hotel_Hollywood,0.9663584232,1,0.9663584232,1
10702,Isabel_Burton,isMarriedTo,Richard_Francis_Burton,0.4065758586,1,0.4065758586,1
1378,Nicolas_Roeg,isMarriedTo,Theresa_Russell,0.4344629347,1.5,0.6516944021,1
11769,Prince_Eduard_of_Saxe-Altenburg,isMarriedTo,Princess_Amalie_of_Hohenzollern-Sigmaringen,0.4147959352,1,0.4147959352,1
25807,Felicia_Farr,isMarriedTo,Jack_Lemmon,0.4276426435,1.5,0.6414639653,1
23821,Henri-Georges_Clouzot,directed,The_Wages_of_Fear,0.4169291556,5.5,2.2931103558,1
8387,Marco_Ferreri,directed,Break_Up__film_,0.4276426435,9,3.8487837915,1
29635,Todd_Manning,isMarriedTo,Blair_Cramer,0.4402449429,0.5,0.2201224715,1
9122,Isabel_Coixet,directed,Map_of_the_Sounds_of_Tokyo,0.4276423454,2.5,1.0691058635,1
4958,Gordon_Ramsay,isMarriedTo,Tana_Ramsay,0.4402164221,1,0.4402164221,1
8997,Charlotte_Napoléone_Bonaparte,isMarriedTo,Napoleon_Louis_Bonaparte,0.3860255778,1,0.3860255778,1
28391,Vasili_III_of_Russia,isMarriedTo,Elena_Glinskaya,0.4219575226,1.5,0.6329362839,1
28104,Napoleon_I,isMarriedTo,Joséphine_de_Beauharnais,0.4654657245,1,0.4654657245,1
5196,Tage_Danielsson,directed,The_Adventures_of_Picasso,0.4800439775,3.5,1.6801539213,1
21810,Norodom_Sihanouk,created,The_Last_Days_of_Colonel_Savath,0.7305012345,1.3333333333,0.974001646,1
14541,Saeed_Akhtar_Mirza,directed,Mohan_Joshi_Hazir_Ho!,0.4929854274,1.6666666667,0.821642379,1
27364,Nancy_Reagan,isMarriedTo,Ronald_Reagan,1.0632901788,1.5,1.5949352682,1
9019,Michael_Dowse,created,Kids_in_America__2011_film_,0.4276425838,2.5,1.0691064595,1
26395,Alan_Alda,actedIn,The_Four_Seasons__film_,0.4482666552,6,2.6895999312,1
29656,Alice_Hathaway_Lee_Roosevelt,isMarriedTo,Theodore_Roosevelt,0.3425099254,1,0.3425099254,1
26108,Archduchess_Marie_Caroline_of_Austria,isMarriedTo,Frederick_Augustus_II_of_Saxony,0.8935915232,1.5,1.3403872848,1
8928,Carlos_Atanes,directed,PROXIMA,0.4276425838,1,0.4276425838,1
26798,Clive_Barker,created,Hellraiser,0.4255886674,8.5,3.6175036729,1
887,Mai_Zetterling,directed,Doctor_Glas__film_,0.6545621157,2.5,1.6364052893,1
31123,Leonard_von_Lahnstein,isMarriedTo,Cécile_de_Maron,0.4276425838,1.5,0.6414638757,1
4176,Abel_Gance,directed,The_Torture_of_Silence,0.4096559286,11.5,4.7110431789,1
14722,Karl_Hartl,created,Mozart__1955_film_,0.6148563623,1,0.6148563623,1
7217,Marie_Henriette_of_Austria,isMarriedTo,Leopold_II_of_Belgium,0.4076111317,1,0.4076111317,1
21473,Georg_Ludwig_von_Trapp,isMarriedTo,Maria_von_Trapp,0.3425099254,1,0.3425099254,1
21980,Kenneth_Branagh,directed,A_Midwinter's_Tale,0.3941657543,6.5,2.562077403,1
8339,Sheila_Sim,isMarriedTo,Richard_Attenborough,0.4276425838,1,0.4276425838,1
30666,Charlotte_of_Savoy,isMarriedTo,Louis_XI_of_France,0.3425099254,1,0.3425099254,1
12093,Brian_Presley,isMarriedTo,Erin_Hershey_Presley,0.6789075732,1,0.6789075732,1
23824,Henri-Georges_Clouzot,directed,Le_Corbeau,0.3854899704,5.5,2.1201948372,1
21599,Olav_V_of_Norway,isMarriedTo,Princess_Märtha_of_Sweden,0.3425099254,1,0.3425099254,1
9121,Isabel_Coixet,created,Map_of_the_Sounds_of_Tokyo,0.5742427707,2,1.1484855414,1
26400,Alan_Alda,actedIn,Sweet_Liberty,0.4276425838,6,2.5658555028,1
28888,Margherita_of_Savoy,isMarriedTo,Umberto_I_of_Italy,0.3425099254,1,0.3425099254,1
23188,Bhumibol_Adulyadej,isMarriedTo,Sirikit,0.4452307224,1,0.4452307224,1
1394,M._Night_Shyamalan,directed,Praying_with_Anger,0.4276424646,3,1.2829273938,1
26760,Andrew_II_of_Hungary,isMarriedTo,Gertrude_of_Merania,0.3957529068,1.5,0.5936293602,1
17423,Jaime_Camino,directed,Spain_Again,0.9115309715,1.5,1.3672964573,1
30168,Michelle_Obama,isMarriedTo,Barack_Obama,0.982727468,1,0.982727468,1
28794,Michel_Houellebecq,directed,La_Possibilité_d'une_île__film_,0.4724304378,1,0.4724304378,1
21673,King_Vidor,created,His_Hour,0.4376773834,5.5,2.4072256087,1
28319,Jerry_Seinfeld,created,Bee_Movie,0.4276425838,9.6666666667,4.1338783101,1
9205,Emilio_Fernández,created,Pueblerina,0.4242300987,4.5,1.9090354442,1
8480,Elmar_Klos,created,The_Shop_on_Main_Street,0.4191691577,1.5,0.6287537366,1
24522,Sidney_Luft,isMarriedTo,Camille_Keaton,0.4538693428,2.5,1.134673357,1
25633,Jacques_Doillon,created,La_Vengeance_d'une_femme,0.4276425838,3,1.2829277514,1
30217,Grand_Duke_Paul_Alexandrovich_of_Russia,isMarriedTo,Grand_Duchess_Alexandra_Georgievna_of_Russia,0.3849108219,1,0.3849108219,1
2386,Timothy_West,isMarriedTo,Prunella_Scales,0.4640536308,1,0.4640536308,1
13285,Tony_McHale,created,Sonia_Fowler,0.5725359917,16,9.1605758672,1
10555,Brian_Dannelly,created,Saved!,0.6375887394,1,0.6375887394,1
31053,Olga_Havlová,isMarriedTo,Václav_Havel,0.4276425838,1.5,0.6414638757,1
12213,Éric_Rochant,directed,The_Patriots__film_,0.4702194929,1,0.4702194929,1
7040,Milena_Dravić,isMarriedTo,Dragan_Nikolić,0.4153741598,1,0.4153741598,1
9748,Alan_Rudolph,created,Trixie__film_,0.4357945919,4,1.7431783676,1
9500,Tzang_Merwyn_Tong,created,A_Wicked_Tale,0.4224498272,1,0.4224498272,1
12217,Marzieh_Meshkini,created,Stray_Dogs__film_,0.9513607025,1,0.9513607025,1
4178,Abel_Gance,directed,Barberousse,0.450892508,11.5,5.185263842,1
24138,John_of_Saxony,isMarriedTo,Amalie_Auguste_of_Bavaria,0.4276426733,1,0.4276426733,1
26799,Clive_Barker,directed,Hellraiser,0.0309511814,1.5,0.0464267721,1
9207,Emilio_Fernández,created,Rosanna__film_,0.4475468695,4.5,2.0139609128,1
24055,Livilla__sister_of_Claudius_,isMarriedTo,Gaius_Caesar,0.4334254861,1.5,0.6501382292,1
12019,Nora_Hanen,isMarriedTo,Hank_Gannon,0.3425099254,2,0.6850198508,1
30403,Sophie_of_Mecklenburg-Güstrow,isMarriedTo,Frederick_II_of_Denmark,0.3425098956,1,0.3425098956,1
13869,Pierre_Andre,created,I'm_Not_Single,0.6795398593,1.5,1.019309789,1
31387,Eudoxia_of_Kiev,isMarriedTo,Mieszko_III_the_Old,0.4276425838,1.5,0.6414638757,1
16336,Kelly_Kapowski,isMarriedTo,Zack_Morris,0.3899741173,1,0.3899741173,1
24701,Buddha_Loetla_Nabhalai,isMarriedTo,Sri_Sulalai,0.4255933762,1,0.4255933762,1
9760,Alan_Rudolph,created,Trouble_in_Mind__film_,0.4168142378,4,1.6672569512,1
12165,Michel_Ocelot,created,Princes_et_princesses,0.982727468,2,1.965454936,1
31360,Princess_Charlotte_of_Saxe-Hildburghausen,isMarriedTo,Prince_Paul_of_Württemberg,0.7453536391,1,0.7453536391,1
30738,Spike_Lester,isMarriedTo,Jessica_Bennett,0.4276425838,1,0.4276425838,1
5,Alexander_III_of_Russia,isMarriedTo,Maria_Feodorovna__Dagmar_of_Denmark_,0.8466507494,1,0.8466507494,1
13537,Jean-Pierre_Mocky,directed,Un_drôle_de_paroissien,0.009042223,2,0.018084446,1
4302,Rick_Rubin,directed,Tougher_Than_Leather__film_,0.3854900301,1,0.3854900301,1
14899,Yves_Angelo,directed,Colonel_Chabert__1994_film_,0.3425099254,1,0.3425099254,1
7709,Denis_Héroux,directed,Valérie,0.4474327564,2.5,1.118581891,1
21145,Anne_of_Great_Britain,isMarriedTo,Prince_George_of_Denmark,0.3425099254,1,0.3425099254,1
3082,Kamal_Haasan,created,Thevar_Magan,0.4868915379,3,1.4606746137,1
14085,Hiten_Tejwani,isMarriedTo,Gauri_Pradhan_Tejwani,0.4911035895,1,0.4911035895,1
24187,Sunil_Dutt,produced,Reshma_Aur_Shera,0.4163707495,1,0.4163707495,1
25959,Natalia_Rivera_Aitoro,isMarriedTo,Gus_Aitoro,0.4137991965,1,0.4137991965,1
5370,Norman_Manley,isMarriedTo,Edna_Manley,0.3854900301,1,0.3854900301,1
25574,Adam_Chandler,isMarriedTo,Gloria_Marsh,1.2407752275,1.6666666667,2.0679587125,1
9637,Alex_Chandon,created,Pervirella,0.4276425838,3,1.2829277514,1
12095,Ali_Selim,created,Sweet_Land,0.9510583878,0.6666666667,0.6340389252,1
4184,Abel_Gance,directed,The_Ironmaster,0.6545621157,11.5,7.5274643306,1
7657,Zack_Morris,isMarriedTo,Kelly_Kapowski,0.7752238512,1,0.7752238512,1
26399,Alan_Alda,created,Sweet_Liberty,0.4276425838,2,0.8552851676,1
26319,Ferdinand_II_of_Aragon,isMarriedTo,Isabella_I_of_Castile,0.5042210221,1.5,0.7563315332,1
21668,King_Vidor,created,Wild_Oranges,0.4736260176,5.5,2.6049430968,1
15088,Joseph_Warder,diedIn,Jeffersonville__Indiana,0.5703918934,0.6666666667,0.3802612623,1
9756,Alan_Rudolph,created,Choose_Me,0.4508808255,4,1.803523302,1
17427,Chan_Hung-lit,isMarriedTo,Angela_Pan,0.3425099254,1,0.3425099254,1
29662,Alexandrine_of_Mecklenburg-Schwerin,isMarriedTo,Christian_X_of_Denmark,0.6174110174,1,0.6174110174,1
28465,Zita_of_Bourbon-Parma,isMarriedTo,Charles_I_of_Austria,0.410369873,1,0.410369873,1
15980,Emma_Heming,isMarriedTo,Bruce_Willis,0.3425099254,1.5,0.5137648881,1
4181,Abel_Gance,created,The_Tenth_Symphony,0.4177514613,9,3.7597631517,1
30391,Natalie_Buchanan,isMarriedTo,Cristian_Vega,0.403799504,2,0.807599008,1
10243,Kate_Isitt,isMarriedTo,Nigel_Cole,0.4148387313,1,0.4148387313,1
424,Quentin_Tarantino,created,Grave_Danger,0.427642554,6.5,2.779676601,0
24188,Sunil_Dutt,actedIn,Reshma_Aur_Shera,0.4255533218,13.3333333333,5.6740442907,1
26120,Artie_Lange,actedIn,Artie_Lange's_Beer_League,0.4276425838,2,0.8552851676,1
8397,Marco_Ferreri,directed,L'udienza,0.4177514613,9,3.7597631517,1
25058,Henry_Washington_Younger,isMarriedTo,Bersheba_Leighton_Fristoe,0.4276425838,1,0.4276425838,1
9023,Michael_Dowse,directed,FUBAR_2__film_,0.4219574928,1.6666666667,0.703262488,1
27713,Vladimir_Nabokov,isMarriedTo,Vera_Nabokov,0.4254780412,1,0.4254780412,1
9707,Jamil_Dehlavi,produced,The_Blood_of_Hussain,0.4587928057,1,0.4587928057,1
28812,Victoria_of_Baden,isMarriedTo,Gustaf_V_of_Sweden,0.982727468,1,0.982727468,1
25627,Jacques_Doillon,directed,Family_Life__1985_film_,0.408759743,3.5,1.4306591005,1
4419,Ann_Keen,isMarriedTo,Alan_Keen,0.4276425838,1,0.4276425838,1
22743,Queen_Anne-Marie_of_Greece,isMarriedTo,Constantine_II_of_Greece,0.9931252599,1,0.9931252599,1
7862,Steven_E._de_Souza,created,Possessed__2000_film_,0.426497221,9,3.838474989,1
11240,Simon_Templeman,isMarriedTo,Rosalind_Chao,0.5210872889,1,0.5210872889,1
11363,Lucien_Hubbard,directed,The_Mysterious_Island__1929_film_,0.4276425838,1.5,0.6414638757,1
17907,Leonid_Trauberg,created,The_Vyborg_Side,0.5173697472,3.5,1.8107941152,1
24827,Bertrade_de_Montfort,isMarriedTo,Philip_I_of_France,0.439953804,2,0.879907608,1
17988,Noboru_Iguchi,directed,RoboGeisha,0.4411736727,2.5,1.1029341818,1
17203,Benito_Alazraki,created,Roots__film_,0.4140902162,2,0.8281804324,1
6933,Xander_Berkeley,isMarriedTo,Sarah_Clarke,0.4475468695,1,0.4475468695,1
4165,Abel_Gance,created,The_Mask_of_Horror,0.4219574928,9,3.7976174352,1
8138,Frank_Fay__American_actor_,isMarriedTo,Barbara_Stanwyck,0.4240758419,1.5,0.6361137629,1
30354,Carlos_Thompson,isMarriedTo,Lilli_Palmer,0.4376773536,1.5,0.6565160304,1
13858,Seth_Gabel,isMarriedTo,Bryce_Dallas_Howard,0.4439871311,1,0.4439871311,1
26542,Nikolai_Kulikovsky,isMarriedTo,Grand_Duchess_Olga_Alexandrovna_of_Russia,0.4224498272,1,0.4224498272,1
884,Mai_Zetterling,created,Loving_Couples__1964_film_,0.4244270027,2,0.8488540054,0
30042,Saif_Ali_Khan,isMarriedTo,Amrita_Singh,0.9664277434,1,0.9664277434,1
26146,Gloria_Marsh,isMarriedTo,Adam_Chandler,0.7456233501,3,2.2368700503,1
25668,Debsirindra,isMarriedTo,Mongkut,0.4158461094,2.5,1.0396152735,1
29369,Elisabeth_of_Wied,isMarriedTo,Carol_I_of_Romania,0.5430480838,1,0.5430480838,1
10065,Nelson_George,created,Life_Support__film_,0.4276426435,1.5,0.6414639653,1
9747,Alan_Rudolph,directed,Afterglow__film_,0.3919160366,8.5,3.3312863111,1
30213,Grand_Duchess_Alexandra_Georgievna_of_Russia,isMarriedTo,Grand_Duke_Paul_Alexandrovich_of_Russia,0.3425099254,1.5,0.5137648881,1
25670,Sri_Sulalai,isMarriedTo,Buddha_Loetla_Nabhalai,0.4172903001,1.5,0.6259354502,1
413,Quentin_Tarantino,actedIn,My_Best_Friend's_Birthday,0.4276425838,1.5,0.6414638757,1
21507,Warren_Beatty,created,Bulworth,0.3425098658,1.25,0.4281373323,1
404,Quentin_Tarantino,produced,From_Dusk_till_Dawn,0.4276426733,3,1.2829280199,1
30966,Constance_of_Aragon,isMarriedTo,Emeric_of_Hungary,0.4276425838,1,0.4276425838,1
29852,Gertrude_of_Merania,isMarriedTo,Andrew_II_of_Hungary,0.6132112145,1,0.6132112145,1
2898,Chulalongkorn,isMarriedTo,Saovabha_Bongsri,0.4276425838,2,0.8552851676,1
29534,Abhishek_Bachchan,isMarriedTo,Aishwarya_Rai,0.9507640004,1,0.9507640004,1
27479,Ronald_Reagan,isMarriedTo,Nancy_Reagan,0.4276426435,1.5,0.6414639653,1
5501,Leander_Haußmann,directed,NVA__film_,0.4276426435,1.5,0.6414639653,1
24520,Sidney_Luft,isMarriedTo,Lynn_Bari,0.425349474,2,0.850698948,1
9642,Alex_Chandon,directed,Bad_Karma__1991_film_,0.4739507139,2.3333333333,1.1058849991,1
30225,Ethan_Winthrop,isMarriedTo,Theresa_Lopez-Fitzgerald_Crane,0.8326429129,1,0.8326429129,1
23782,David_Gest,isMarriedTo,Liza_Minnelli,0.7939819098,1,0.7939819098,1
30680,Margaret_of_Valois,isMarriedTo,Henry_IV_of_France,0.4063876569,1.5,0.6095814854,1
23089,Pierce_Brosnan,isMarriedTo,Keely_Shaye_Smith,0.3425098658,1.5,0.5137647987,1
27951,Robin_Williams,created,Mrs._Doubtfire,0.4321393669,1,0.4321393669,1
25789,Jennifer_Rappaport,isMarriedTo,Rex_Balsom,0.4276425838,2,0.8552851676,1
13184,Eric_Byler,created,Americanese,0.4820221663,1,0.4820221663,1
30414,Mutemwiya,isMarriedTo,Thutmose_IV,0.3425099254,1,0.3425099254,1
7306,Andrew_Lane,produced,Jake_Speed,0.4769188464,1.3333333333,0.6358917952,1
23830,Henri-Georges_Clouzot,created,La_Vérité__film_,0.4343757629,5,2.1718788145,1
23900,Jeffrey_Hunter,isMarriedTo,Barbara_Rush,0.3993825614,1.5,0.5990738421,1
26805,Clive_Barker,directed,Lord_of_Illusions,0.4475468695,1,0.4475468695,1
30024,Sophia_Magdalena_of_Denmark,isMarriedTo,Gustav_III_of_Sweden,0.6219930649,1,0.6219930649,1
22760,Tiye,isMarriedTo,Amenhotep_III,0.4730758667,2.5,1.1826896668,1
25039,Peter_Gilmore,isMarriedTo,Jan_Waters,0.4363262951,2,0.8726525902,1
25964,Keely_Shaye_Smith,isMarriedTo,Pierce_Brosnan,0.8987200558,1.5,1.3480800837,1
17546,Masud_Ahmad,worksAt,Pakistan_Atomic_Energy_Commission,0.3909683228,4,1.5638732912,1
4179,Abel_Gance,created,The_Zone_of_Death,0.4791519642,9,4.3123676778,1
17908,Leonid_Trauberg,directed,The_Vyborg_Side,0.3425098658,7,2.3975690606,1
9643,Alex_Chandon,created,Drillbit__film_,0.4163762033,2.5,1.0409405083,1
4045,Colin_Mochrie,isMarriedTo,Debra_McGrath,0.4276425838,1,0.4276425838,1
20347,Neil_Gaiman,directed,A_Short_Film_About_John_Bolton,0.9675124288,1,0.9675124288,1
11172,Gauri_Pradhan_Tejwani,isMarriedTo,Hiten_Tejwani,0.6789800525,1,0.6789800525,1
28171,Marie_de'_Medici,isMarriedTo,Henry_IV_of_France,0.4561446011,1.5,0.6842169017,1
370,Maria_Feodorovna__Dagmar_of_Denmark_,isMarriedTo,Alexander_III_of_Russia,0.7394189239,1,0.7394189239,1
31365,Henry_I_of_France,isMarriedTo,Anne_of_Kiev,0.4276425838,1.5,0.6414638757,1
8372,Marco_Ferreri,created,Bye_Bye_Monkey,1.0709328652,6,6.4255971912,1
13688,François_Dupeyron,created,Monsieur_Ibrahim,0.342509985,1.5,0.5137649775,1
30864,Jackson_Montgomery,isMarriedTo,Erica_Kane,0.7798778415,3.5,2.7295724453,1
6090,Cassandra_Harris,isMarriedTo,Pierce_Brosnan,0.5797290802,1.5,0.8695936203,1
17341,Fernando_Cerchio,created,Lulu__1953_film_,0.3425099254,1,0.3425099254,1
21493,Warren_Beatty,produced,Heaven_Can_Wait__1978_film_,0.5110214949,2.5,1.2775537373,0
30877,Kevin_Buchanan,isMarriedTo,Kelly_Cramer,0.4276425838,1.5,0.6414638757,1
17342,Fernando_Cerchio,directed,Lulu__1953_film_,0.4238684773,1.5,0.635802716,1
30944,Maria_Christina_of_Savoy,isMarriedTo,Ferdinand_II_of_the_Two_Sicilies,0.4276426435,1,0.4276426435,1
30819,Kelly_Cramer,isMarriedTo,Joey_Buchanan,0.4219606519,2,0.8439213038,1
13287,Tony_McHale,created,Carol_Jackson,0.5110214949,16,8.1763439184,1
16308,Pieter_Verhoeff,directed,Mates__film_,0.9671788216,2,1.9343576432,1
22827,Cliff_Robertson,produced,J._W._Coop,0.3425099254,0.5,0.1712549627,1
31072,Duke_Karl-Theodor_in_Bavaria,isMarriedTo,Princess_Sophie_of_Saxony,0.8438349367,1,0.8438349367,1
21093,Catherine_de'_Medici,isMarriedTo,Henry_II_of_France,0.3425099254,1,0.3425099254,1
21504,Warren_Beatty,directed,Dick_Tracy__1990_film_,0.982727468,1.6666666667,1.6378791134,1
21973,Kenneth_Branagh,produced,Love's_Labour's_Lost__2000_film_,0.3425098956,0.75,0.2568824217,1
21131,Dudley_Moore,isMarriedTo,Suzy_Kendall,0.9190146327,1.5,1.3785219491,1
23361,Mongkut,isMarriedTo,Pannarai,0.8981614113,1.5,1.347242117,1
28415,Ferdinand_VII_of_Spain,isMarriedTo,Maria_Christina_of_the_Two_Sicilies,0.4276425838,1.5,0.6414638757,1
26475,Johann_Georg_Macasius,livesIn,Germany,0.4276425838,7,2.9934980866,1
17901,Leonid_Trauberg,created,Simple_People,0.4328105748,3.5,1.5148370118,1
26535,Jan_Waters,isMarriedTo,Peter_Gilmore,0.4143873155,1.5,0.6215809733,1
24358,Brooke_English,hasChild,Tad_Martin,0.4276425838,2,0.8552851676,1
30904,Tina_Lord,isMarriedTo,David_Vickers,0.4906407595,2.5,1.2266018988,1
8594,Jacques_Feyder,directed,Crainquebille,0.4276425838,6,2.5658555028,1
29346,Louise_of_Mecklenburg-Strelitz,isMarriedTo,Frederick_William_III_of_Prussia,0.4731851518,1,0.4731851518,1
5829,Eleanor_Boardman,isMarriedTo,King_Vidor,0.4382587075,1,0.4382587075,1
21752,Henry_Hotspur_Percy,isMarriedTo,Lady_Elizabeth_Mortimer,0.982727468,1,0.982727468,1
30911,Princess_Marie_of_Denmark,isMarriedTo,Prince_Joachim_of_Denmark,0.4508924186,1,0.4508924186,1
22600,Princess_Margaret_of_Connaught,isMarriedTo,Gustaf_VI_Adolf_of_Sweden,0.9670497775,1.5,1.4505746663,1
2752,Pierce_Brosnan,isMarriedTo,Cassandra_Harris,0.4557040632,1.5,0.6835560948,1
6117,Harold_Nicholas,isMarriedTo,Dorothy_Dandridge,0.4246463776,1,0.4246463776,1
14659,Jonathan_Lee__record_producer_,isMarriedTo,Sandy_Lam,0.4438133836,1,0.4438133836,1
13289,Tony_McHale,created,Billie_Jackson,0.982727468,16,15.723639488,1
4160,Abel_Gance,produced,J'accuse!__1938_film_,0.4192229509,1,0.4192229509,1
18018,Princess_Amalie_of_Hohenzollern-Sigmaringen,isMarriedTo,Prince_Eduard_of_Saxe-Altenburg,0.7023416758,1,0.7023416758,1
8130,Michael_Langone,created,Recovery_from_Cults,0.4770260155,1.5,0.7155390233,1
30259,Soamsavali_Kitiyakara,isMarriedTo,Vajiralongkorn,0.982727468,1,0.982727468,1
24564,Judy_Carne,isMarriedTo,Burt_Reynolds,0.6333646774,1.5,0.9500470161,1
24425,Mohéli,hasOfficialLanguage,Arabic_language,0.4587928057,19,8.7170633083,1
14546,Saeed_Akhtar_Mirza,directed,Albert_Pinto_Ko_Gussa_Kyon_Aata_Hai,0.6772263646,1.6666666667,1.1287106077,1
31399,Princess_Dorothea_of_Bavaria,isMarriedTo,Archduke_Gottfried_of_Austria,0.5242925286,1,0.5242925286,1
25341,Nazli_Sabri,isMarriedTo,Fuad_I_of_Egypt,0.4143873155,1,0.4143873155,1
11210,Blanche_I_of_Navarre,isMarriedTo,John_II_of_Aragon,0.3992562592,2,0.7985125184,1
9213,Emilio_Fernández,created,The_Torch__film_,0.4254616797,4.5,1.9145775587,1
26803,Clive_Barker,produced,Lord_of_Illusions,0.5158090591,2.3333333333,1.2035544712,1
21516,Warren_Beatty,actedIn,Love_Affair__1994_film_,0.3425099254,5.6666666667,1.9408895773,1
8381,Marco_Ferreri,directed,Don't_Touch_the_White_Woman!,0.4276425838,9,3.8487832542,1
30866,Cristian_Vega,isMarriedTo,Natalie_Buchanan,0.5175381303,2,1.0350762606,1
1512,Kenneth_Branagh,isMarriedTo,Emma_Thompson,0.4372947514,1.5,0.6559421271,1
4902,Mark_E._Kelly,isMarriedTo,Gabrielle_Giffords,0.4151395857,1,0.4151395857,1
24428,Mohéli,hasOfficialLanguage,Comorian_language,0.5507027507,5,2.7535137535,1
30891,Ruth_Martin__All_My_Children_,hasChild,Joe_Martin__All_My_Children_,0.4163707495,1.3333333333,0.5551609993,1
26702,Gustaf_VI_Adolf_of_Sweden,isMarriedTo,Louise_Mountbatten,0.4276425838,1.5,0.6414638757,1
28124,Christian_X_of_Denmark,isMarriedTo,Alexandrine_of_Mecklenburg-Schwerin,0.6785056591,1,0.6785056591,1
29897,Wendi_Deng,isMarriedTo,Rupert_Murdoch,0.6205144525,1,0.6205144525,1
12017,Nora_Hanen,isMarriedTo,Bo_Buchanan,0.3425099254,2,0.6850198508,1
21641,King_Vidor,directed,Bud's_Recruit,0.3425098956,28,9.5902770768,1
21657,King_Vidor,created,Love_Never_Dies__1921_film_,0.9831892848,5.5,5.4075410664,1
26394,Alan_Alda,created,The_Four_Seasons__film_,0.4313018918,2,0.8626037836,1
29593,Dimitri_Marick,isMarriedTo,Gloria_Marsh,0.9827275276,2,1.9654550552,1
7912,Frances_Langford,isMarriedTo,Jon_Hall,0.4336505532,2,0.8673011064,1
31103,Prince_Paul_of_Württemberg,isMarriedTo,Princess_Charlotte_of_Saxe-Hildburghausen,0.4053266943,1,0.4053266943,1
19486,Albert_Einstein,isMarriedTo,Mileva_Marić,0.3425099254,1,0.3425099254,1
14645,Jeffrey_Byron,isMarriedTo,Gail_O'Grady,0.6881478429,1,0.6881478429,1
29328,Bolesław_IV_the_Curly,isMarriedTo,Viacheslava_of_Novgorod,0.7250724435,1.5,1.0876086653,1
26118,Artie_Lange,produced,Artie_Lange's_Beer_League,0.4810380936,0.6666666667,0.3206920624,1
17140,Nathan_Hastings,isMarriedTo,Olivia_Winters,0.3989897966,0.6666666667,0.2659931977,1
25357,Dorian_Lord,isMarriedTo,Mitch_Laurence,0.9850667119,2,1.9701334238,1
28392,Vasili_III_of_Russia,isMarriedTo,Solomonia_Saburova,0.4276425838,1.5,0.6414638757,1
27852,Peter_III_of_Russia,isMarriedTo,Catherine_II_of_Russia,0.4053266943,1,0.4053266943,1
4156,Abel_Gance,actedIn,End_of_the_World__1931_film_,0.4276425838,0.6666666667,0.2850950559,1
19072,Michael_Bell__mayor_,livesIn,Toledo__Ohio,0.4140322506,0.6666666667,0.2760215004,1
14539,Saeed_Akhtar_Mirza,produced,Mohan_Joshi_Hazir_Ho!,0.3425099254,1,0.3425099254,1
23971,Martin_Lawrence,actedIn,You_So_Crazy,0.6918438673,6,4.1510632038,1
30105,Elena_Glinskaya,isMarriedTo,Vasili_III_of_Russia,0.4413212836,1.5,0.6619819254,1
30392,Natalie_Buchanan,isMarriedTo,Mitch_Laurence,0.9507641196,2.5,2.376910299,1
21418,Leopold_III_of_Belgium,isMarriedTo,Astrid_of_Sweden,0.4769555628,1,0.4769555628,1
22,Amitabh_Bachchan,isMarriedTo,Jaya_Bachchan,0.8781985938,1,0.8781985938,1
8243,Paloma_Lopez-Fitzgerald,isMarriedTo,Noah_Bennett,0.4974099994,1,0.4974099994,1
21813,Norodom_Sihanouk,produced,My_Village_at_Sunset,0.3425099254,1.3333333333,0.4566799005,1
30950,Joseph_Heller,created,Catch-22,0.7014061809,8,5.6112494472,1
7160,Dragan_Nikolić,isMarriedTo,Milena_Dravić,0.4148387313,1,0.4148387313,1
30247,Amrita_Singh,isMarriedTo,Saif_Ali_Khan,0.5426337719,1,0.5426337719,1
29018,Leonard_Woolf,isMarriedTo,Virginia_Woolf,0.3425098658,1,0.3425098658,1
14540,Saeed_Akhtar_Mirza,created,Mohan_Joshi_Hazir_Ho!,0.5173323154,2,1.0346646308,1
29487,Thutmose_IV,isMarriedTo,Mutemwiya,0.9827275276,2,1.9654550552,1
5498,Leander_Haußmann,created,Sonnenallee,0.4219068587,1.5,0.6328602881,1
29915,Steve_Carell,isMarriedTo,Nancy_Carell,1.3860924542,1,1.3860924542,1
10411,Debra_McGrath,isMarriedTo,Colin_Mochrie,0.420517385,1,0.420517385,1
24768,Lilli_Palmer,isMarriedTo,Rex_Harrison,0.4474327564,2,0.8948655128,1
12043,Šarūnas_Bartas,created,Few_of_Us,0.4413212836,1,0.4413212836,1
3484,Rosalind_Chao,isMarriedTo,Simon_Templeman,0.4276426435,1,0.4276426435,1
14948,Joe_McStravick,produced,Murphy_771,0.9831851721,1,0.9831851721,0
8385,Marco_Ferreri,directed,The_Ape_Woman,0.4166514277,9,3.7498628493,1
4162,Abel_Gance,directed,J'accuse!__1938_film_,0.4373797774,7.6666666667,3.3532449601,1
11340,Saovabha_Bongsri,isMarriedTo,Chulalongkorn,0.4296900332,3,1.2890700996,1
21976,Kenneth_Branagh,directed,Love's_Labour's_Lost__2000_film_,0.4088079929,3.25,1.3286259769,1
30857,Joe_Martin__All_My_Children_,hasChild,Ruth_Martin__All_My_Children_,0.3854900301,1.6666666667,0.6424833835,1
